 #  SO virial mass [solar mass]  red-shift  b 
  1.1114929696E+13  5.8424343185E+00  4.1407998786E+01
  1.1114929696E+13  6.3086665938E+00  4.9916102985E+01
  1.1114929696E+13  6.8121046848E+00  6.0360984308E+01
  1.1114929696E+13  7.3557176540E+00  7.3207854029E+01
  1.1114929696E+13  7.9427114979E+00  8.9038364397E+01
  1.1114929696E+13  8.5765480550E+00  1.0858075355E+02
  1.1114929696E+13  9.2609654221E+00  1.3274802817E+02
  1.1114929696E+13  1.0000000000E+01  1.6268637988E+02
  1.4255325037E+13  5.0000000000E-03  1.1253053231E+00
  1.4255325037E+13  5.3990051491E-03  1.1255336481E+00
  1.4255325037E+13  5.8298513201E-03  1.1257803739E+00
  1.4255325037E+13  6.2950794591E-03  1.1260469991E+00
  1.4255325037E+13  6.7974332828E-03  1.1263351466E+00
  1.4255325037E+13  7.3398754590E-03  1.1266465746E+00
  1.4255325037E+13  7.9256050794E-03  1.1269831885E+00
  1.4255325037E+13  8.5580765267E-03  1.1273470538E+00
  1.4255325037E+13  9.2410198469E-03  1.1277404099E+00
  1.4255325037E+13  9.9784627473E-03  1.1281656857E+00
  1.4255325037E+13  1.0774754351E-02  1.1286255167E+00
  1.4255325037E+13  1.1634590844E-02  1.1291227631E+00
  1.4255325037E+13  1.2563043175E-02  1.1296605308E+00
  1.4255325037E+13  1.3565586958E-02  1.1302421934E+00
  1.4255325037E+13  1.4648134767E-02  1.1308714172E+00
  1.4255325037E+13  1.5817071007E-02  1.1315521885E+00
  1.4255325037E+13  1.7079289562E-02  1.1322888431E+00
  1.4255325037E+13  1.8442234458E-02  1.1330861006E+00
  1.4255325037E+13  1.9913943760E-02  1.1339491004E+00
  1.4255325037E+13  2.1503096980E-02  1.1348834428E+00
  1.4255325037E+13  2.3219066263E-02  1.1358952343E+00
  1.4255325037E+13  2.5071971662E-02  1.1369911383E+00
  1.4255325037E+13  2.7072740821E-02  1.1381784306E+00
  1.4255325037E+13  2.9233173419E-02  1.1394650627E+00
  1.4255325037E+13  3.1566010763E-02  1.1408597309E+00
  1.4255325037E+13  3.4085010929E-02  1.1423719554E+00
  1.4255325037E+13  3.6805029903E-02  1.1440121673E+00
  1.4255325037E+13  3.9742109192E-02  1.1457918073E+00
  1.4255325037E+13  4.2913570433E-02  1.1477234368E+00
  1.4255325037E+13  4.6338117547E-02  1.1498208621E+00
  1.4255325037E+13  5.0035947047E-02  1.1520992757E+00
  1.4255325037E+13  5.4028867150E-02  1.1545754158E+00
  1.4255325037E+13  5.8340426388E-02  1.1572677468E+00
  1.4255325037E+13  6.2996052495E-02  1.1601966645E+00
  1.4255325037E+13  6.8023202359E-02  1.1633847296E+00
  1.4255325037E+13  7.3451523959E-02  1.1668569337E+00
  1.4255325037E+13  7.9313031213E-02  1.1706410034E+00
  1.4255325037E+13  8.5642292783E-02  1.1747677481E+00
  1.4255325037E+13  9.2476635943E-02  1.1792714591E+00
  1.4255325037E+13  9.9856366727E-02  1.1841903683E+00
  1.4255325037E+13  1.0782500763E-01  1.1895671766E+00
  1.4255325037E+13  1.1642955428E-01  1.1954496633E+00
  1.4255325037E+13  1.2572075261E-01  1.2018913920E+00
  1.4255325037E+13  1.3575339814E-01  1.2089525271E+00
  1.4255325037E+13  1.4658665911E-01  1.2167007840E+00
  1.4255325037E+13  1.5828442547E-01  1.2252125337E+00
  1.4255325037E+13  1.7091568562E-01  1.2345740912E+00
  1.4255325037E+13  1.8455493335E-01  1.2448832216E+00
  1.4255325037E+13  1.9928260709E-01  1.2562509067E+00
  1.4255325037E+13  2.1518556436E-01  1.2688034198E+00
  1.4255325037E+13  2.3235759400E-01  1.2826847663E+00
  1.4255325037E+13  2.5089996929E-01  1.2980595614E+00
  1.4255325037E+13  2.7092204523E-01  1.3151164353E+00
  1.4255325037E+13  2.9254190344E-01  1.3340720618E+00
  1.4255325037E+13  3.1588704860E-01  1.3551759296E+00
  1.4255325037E+13  3.4109516039E-01  1.3787160159E+00
  1.4255325037E+13  3.6831490545E-01  1.4050255733E+00
  1.4255325037E+13  3.9770681421E-01  1.4344912193E+00
  1.4255325037E+13  4.2944422755E-01  1.4675626211E+00
  1.4255325037E+13  4.6371431916E-01  1.5047640463E+00
  1.4255325037E+13  5.0071919938E-01  1.5467082265E+00
  1.4255325037E+13  5.4067710714E-01  1.5941131281E+00
  1.4255325037E+13  5.8382369709E-01  1.6478221153E+00
  1.4255325037E+13  6.3041342936E-01  1.7088280851E+00
  1.4255325037E+13  6.8072107024E-01  1.7783027908E+00
  1.4255325037E+13  7.3504331267E-01  1.8576324715E+00
  1.4255325037E+13  7.9370052598E-01  1.9484605545E+00
  1.4255325037E+13  8.5703864533E-01  2.0527398863E+00
  1.4255325037E+13  9.2543121183E-01  2.1727962660E+00
  1.4255325037E+13  9.9928157557E-01  2.3114051471E+00
  1.4255325037E+13  1.0790252744E+00  2.4718863454E+00
  1.4255325037E+13  1.1651326025E+00  2.6582182290E+00
  1.4255325037E+13  1.2581113840E+00  2.8751791943E+00
  1.4255325037E+13  1.3585099681E+00  3.1285191530E+00
  1.4255325037E+13  1.4669204626E+00  3.4251721463E+00
  1.4255325037E+13  1.5839822262E+00  3.7735159251E+00
  1.4255325037E+13  1.7103856391E+00  4.1836929592E+00
  1.4255325037E+13  1.8468761745E+00  4.6680065575E+00
  1.4255325037E+13  1.9942587952E+00  5.2414089824E+00
  1.4255325037E+13  2.1534027008E+00  5.9221071225E+00
  1.4255325037E+13  2.3252464539E+00  6.7323127256E+00
  1.4255325037E+13  2.5108035155E+00  7.6991729204E+00
  1.4255325037E+13  2.7111682218E+00  8.8559268052E+00
  1.4255325037E+13  2.9275222379E+00  1.0243345637E+01
  1.4255325037E+13  3.1611415273E+00  1.1911527313E+01
  1.4255325037E+13  3.4134038766E+00  1.3922135518E+01
  1.4255325037E+13  3.6857970212E+00  1.6351197841E+01
  1.4255325037E+13  3.9799274192E+00  1.9292606818E+01
  1.4255325037E+13  4.2975297259E+00  2.2862506185E+01
  1.4255325037E+13  4.6404770237E+00  2.7204793283E+01
  1.4255325037E+13  5.0107918691E+00  3.2498030395E+01
  1.4255325037E+13  5.4106582205E+00  3.8964136760E+01
  1.4255325037E+13  5.8424343185E+00  4.6879333713E+01
  1.4255325037E+13  6.3086665938E+00  5.6587944222E+01
  1.4255325037E+13  6.8121046848E+00  6.8519812837E+01
  1.4255325037E+13  7.3557176540E+00  8.3212322583E+01
  1.4255325037E+13  7.9427114979E+00  1.0133825704E+02
  1.4255325037E+13  8.5765480550E+00  1.2374110290E+02
  1.4255325037E+13  9.2609654221E+00  1.5147982836E+02
  1.4255325037E+13  1.0000000000E+01  1.8588573992E+02
  1.8283002903E+13  5.0000000000E-03  1.1732264224E+00
  1.8283002903E+13  5.3990051491E-03  1.1734816191E+00
  1.8283002903E+13  5.8298513201E-03  1.1737573829E+00
  1.8283002903E+13  6.2950794591E-03  1.1740553888E+00
  1.8283002903E+13  6.7974332828E-03  1.1743774509E+00
  1.8283002903E+13  7.3398754590E-03  1.1747255346E+00
  1.8283002903E+13  7.9256050794E-03  1.1751017699E+00
  1.8283002903E+13  8.5580765267E-03  1.1755084656E+00
  1.8283002903E+13  9.2410198469E-03  1.1759481250E+00
  1.8283002903E+13  9.9784627473E-03  1.1764234634E+00
  1.8283002903E+13  1.0774754351E-02  1.1769374268E+00
  1.8283002903E+13  1.1634590844E-02  1.1774932128E+00
  1.8283002903E+13  1.2563043175E-02  1.1780942937E+00
  1.8283002903E+13  1.3565586958E-02  1.1787444408E+00
  1.8283002903E+13  1.4648134767E-02  1.1794477530E+00
  1.8283002903E+13  1.5817071007E-02  1.1802086869E+00
  1.8283002903E+13  1.7079289562E-02  1.1810320901E+00
  1.8283002903E+13  1.8442234458E-02  1.1819232393E+00
  1.8283002903E+13  1.9913943760E-02  1.1828878807E+00
  1.8283002903E+13  2.1503096980E-02  1.1839322761E+00
  1.8283002903E+13  2.3219066263E-02  1.1850632536E+00
  1.8283002903E+13  2.5071971662E-02  1.1862882638E+00
  1.8283002903E+13  2.7072740821E-02  1.1876154429E+00
  1.8283002903E+13  2.9233173419E-02  1.1890536826E+00
  1.8283002903E+13  3.1566010763E-02  1.1906127082E+00
  1.8283002903E+13  3.4085010929E-02  1.1923031666E+00
  1.8283002903E+13  3.6805029903E-02  1.1941367241E+00
  1.8283002903E+13  3.9742109192E-02  1.1961261769E+00
  1.8283002903E+13  4.2913570433E-02  1.1982855749E+00
  1.8283002903E+13  4.6338117547E-02  1.2006303619E+00
  1.8283002903E+13  5.0035947047E-02  1.2031775331E+00
  1.8283002903E+13  5.4028867150E-02  1.2059458142E+00
  1.8283002903E+13  5.8340426388E-02  1.2089558632E+00
  1.8283002903E+13  6.2996052495E-02  1.2122305009E+00
  1.8283002903E+13  6.8023202359E-02  1.2157949724E+00
  1.8283002903E+13  7.3451523959E-02  1.2196772452E+00
  1.8283002903E+13  7.9313031213E-02  1.2239083505E+00
  1.8283002903E+13  8.5642292783E-02  1.2285227728E+00
  1.8283002903E+13  9.2476635943E-02  1.2335588978E+00
  1.8283002903E+13  9.9856366727E-02  1.2390595273E+00
  1.8283002903E+13  1.0782500763E-01  1.2450724716E+00
  1.8283002903E+13  1.1642955428E-01  1.2516512341E+00
  1.8283002903E+13  1.2572075261E-01  1.2588558028E+00
  1.8283002903E+13  1.3575339814E-01  1.2667535685E+00
  1.8283002903E+13  1.4658665911E-01  1.2754203908E+00
  1.8283002903E+13  1.5828442547E-01  1.2849418393E+00
  1.8283002903E+13  1.7091568562E-01  1.2954146412E+00
  1.8283002903E+13  1.8455493335E-01  1.3069483750E+00
  1.8283002903E+13  1.9928260709E-01  1.3196674568E+00
  1.8283002903E+13  2.1518556436E-01  1.3337134749E+00
  1.8283002903E+13  2.3235759400E-01  1.3492479341E+00
  1.8283002903E+13  2.5089996929E-01  1.3664554975E+00
  1.8283002903E+13  2.7092204523E-01  1.3855478199E+00
  1.8283002903E+13  2.9254190344E-01  1.4067680848E+00
  1.8283002903E+13  3.1588704860E-01  1.4303963771E+00
  1.8283002903E+13  3.4109516039E-01  1.4567560878E+00
  1.8283002903E+13  3.6831490545E-01  1.4862215694E+00
  1.8283002903E+13  3.9770681421E-01  1.5192272677E+00
  1.8283002903E+13  4.2944422755E-01  1.5562786545E+00
  1.8283002903E+13  4.6371431916E-01  1.5979652582E+00
  1.8283002903E+13  5.0071919938E-01  1.6449763656E+00
  1.8283002903E+13  5.4067710714E-01  1.6981199951E+00
  1.8283002903E+13  5.8382369709E-01  1.7583456991E+00
  1.8283002903E+13  6.3041342936E-01  1.8267718688E+00
  1.8283002903E+13  6.8072107024E-01  1.9047190517E+00
  1.8283002903E+13  7.3504331267E-01  1.9937503130E+00
  1.8283002903E+13  7.9370052598E-01  2.0957196336E+00
  1.8283002903E+13  8.5703864533E-01  2.2128314206E+00
  1.8283002903E+13  9.2543121183E-01  2.3477124910E+00
  1.8283002903E+13  9.9928157557E-01  2.5034995437E+00
  1.8283002903E+13  1.0790252744E+00  2.6839468438E+00
  1.8283002903E+13  1.1651326025E+00  2.8935564196E+00
  1.8283002903E+13  1.2581113840E+00  3.1377393487E+00
  1.8283002903E+13  1.3585099681E+00  3.4230116601E+00
  1.8283002903E+13  1.4669204626E+00  3.7572368918E+00
  1.8283002903E+13  1.5839822262E+00  4.1499235853E+00
  1.8283002903E+13  1.7103856391E+00  4.6125919516E+00
  1.8283002903E+13  1.8468761745E+00  5.1592282427E+00
  1.8283002903E+13  1.9942587952E+00  5.8068448425E+00
  1.8283002903E+13  2.1534027008E+00  6.5761749179E+00
  1.8283002903E+13  2.3252464539E+00  7.4925351307E+00
  1.8283002903E+13  2.5108035155E+00  8.5868965802E+00
  1.8283002903E+13  2.7111682218E+00  9.8972171085E+00
  1.8283002903E+13  2.9275222379E+00  1.1470101780E+01
  1.8283002903E+13  3.1611415273E+00  1.3362875073E+01
  1.8283002903E+13  3.4134038766E+00  1.5646169624E+01
  1.8283002903E+13  3.6857970212E+00  1.8407164995E+01
  1.8283002903E+13  3.9799274192E+00  2.1753645284E+01
  1.8283002903E+13  4.2975297259E+00  2.5819089377E+01
  1.8283002903E+13  4.6404770237E+00  3.0769064965E+01
  1.8283002903E+13  5.0107918691E+00  3.6809270784E+01
  1.8283002903E+13  5.4106582205E+00  4.4195665029E+01
  1.8283002903E+13  5.8424343185E+00  5.3247237517E+01
  1.8283002903E+13  6.3086665938E+00  6.4362136138E+01
  1.8283002903E+13  6.8121046848E+00  7.8038054788E+01
  1.8283002903E+13  7.3557176540E+00  9.4898041636E+01
  1.8283002903E+13  7.9427114979E+00  1.1572320931E+02
  1.8283002903E+13  8.5765480550E+00  1.4149423776E+02
  1.8283002903E+13  9.2609654221E+00  1.7344410300E+02
  1.8283002903E+13  1.0000000000E+01  2.1312516483E+02
  2.3448654751E+13  5.0000000000E-03  1.2277465585E+00
  2.3448654751E+13  5.3990051491E-03  1.2280324749E+00
  2.3448654751E+13  5.8298513201E-03  1.2283414350E+00
  2.3448654751E+13  6.2950794591E-03  1.2286753155E+00
  2.3448654751E+13  6.7974332828E-03  1.2290361492E+00
  2.3448654751E+13  7.3398754590E-03  1.2294261384E+00
  2.3448654751E+13  7.9256050794E-03  1.2298476696E+00
  2.3448654751E+13  8.5580765267E-03  1.2303033300E+00
  2.3448654751E+13  9.2410198469E-03  1.2307959248E+00
  2.3448654751E+13  9.9784627473E-03  1.2313284965E+00
  2.3448654751E+13  1.0774754351E-02  1.2319043465E+00
  2.3448654751E+13  1.1634590844E-02  1.2325270580E+00
  2.3448654751E+13  1.2563043175E-02  1.2332005220E+00
  2.3448654751E+13  1.3565586958E-02  1.2339289651E+00
  2.3448654751E+13  1.4648134767E-02  1.2347169807E+00
  2.3448654751E+13  1.5817071007E-02  1.2355695631E+00
  2.3448654751E+13  1.7079289562E-02  1.2364921455E+00
  2.3448654751E+13  1.8442234458E-02  1.2374906415E+00
  2.3448654751E+13  1.9913943760E-02  1.2385714914E+00
  2.3448654751E+13  2.1503096980E-02  1.2397417137E+00
  2.3448654751E+13  2.3219066263E-02  1.2410089616E+00
  2.3448654751E+13  2.5071971662E-02  1.2423815865E+00
  2.3448654751E+13  2.7072740821E-02  1.2438687085E+00
  2.3448654751E+13  2.9233173419E-02  1.2454802951E+00
  2.3448654751E+13  3.1566010763E-02  1.2472272487E+00
  2.3448654751E+13  3.4085010929E-02  1.2491215053E+00
  2.3448654751E+13  3.6805029903E-02  1.2511761443E+00
  2.3448654751E+13  3.9742109192E-02  1.2534055129E+00
  2.3448654751E+13  4.2913570433E-02  1.2558253647E+00
  2.3448654751E+13  4.6338117547E-02  1.2584530172E+00
  2.3448654751E+13  5.0035947047E-02  1.2613075288E+00
  2.3448654751E+13  5.4028867150E-02  1.2644099000E+00
  2.3448654751E+13  5.8340426388E-02  1.2677832999E+00
  2.3448654751E+13  6.2996052495E-02  1.2714533254E+00
  2.3448654751E+13  6.8023202359E-02  1.2754482951E+00
  2.3448654751E+13  7.3451523959E-02  1.2797995840E+00
  2.3448654751E+13  7.9313031213E-02  1.2845420075E+00
  2.3448654751E+13  8.5642292783E-02  1.2897142593E+00
  2.3448654751E+13  9.2476635943E-02  1.2953594153E+00
  2.3448654751E+13  9.9856366727E-02  1.3015255124E+00
  2.3448654751E+13  1.0782500763E-01  1.3082662155E+00
  2.3448654751E+13  1.1642955428E-01  1.3156415876E+00
  2.3448654751E+13  1.2572075261E-01  1.3237189803E+00
  2.3448654751E+13  1.3575339814E-01  1.3325740681E+00
  2.3448654751E+13  1.4658665911E-01  1.3422920487E+00
  2.3448654751E+13  1.5828442547E-01  1.3529690405E+00
  2.3448654751E+13  1.7091568562E-01  1.3647137139E+00
  2.3448654751E+13  1.8455493335E-01  1.3776492005E+00
  2.3448654751E+13  1.9928260709E-01  1.3919153337E+00
  2.3448654751E+13  2.1518556436E-01  1.4076712804E+00
  2.3448654751E+13  2.3235759400E-01  1.4250986376E+00
  2.3448654751E+13  2.5089996929E-01  1.4444050935E+00
  2.3448654751E+13  2.7092204523E-01  1.4658287534E+00
  2.3448654751E+13  2.9254190344E-01  1.4896432633E+00
  2.3448654751E+13  3.1588704860E-01  1.5161638783E+00
  2.3448654751E+13  3.4109516039E-01  1.5457547138E+00
  2.3448654751E+13  3.6831490545E-01  1.5788374014E+00
  2.3448654751E+13  3.9770681421E-01  1.6159014294E+00
  2.3448654751E+13  4.2944422755E-01  1.6575165120E+00
  2.3448654751E+13  4.6371431916E-01  1.7043473382E+00
  2.3448654751E+13  5.0071919938E-01  1.7571714102E+00
  2.3448654751E+13  5.4067710714E-01  1.8169005653E+00
  2.3448654751E+13  5.8382369709E-01  1.8846068215E+00
  2.3448654751E+13  6.3041342936E-01  1.9615533914E+00
  2.3448654751E+13  6.8072107024E-01  2.0492326403E+00
  2.3448654751E+13  7.3504331267E-01  2.1494119000E+00
  2.3448654751E+13  7.9370052598E-01  2.2641885629E+00
  2.3448654751E+13  8.5703864533E-01  2.3960580411E+00
  2.3448654751E+13  9.2543121183E-01  2.5479955441E+00
  2.3448654751E+13  9.9928157557E-01  2.7235562665E+00
  2.3448654751E+13  1.0790252744E+00  2.9269979848E+00
  2.3448654751E+13  1.1651326025E+00  3.1634302818E+00
  2.3448654751E+13  1.2581113840E+00  3.4389986151E+00
  2.3448654751E+13  1.3585099681E+00  3.7611092510E+00
  2.3448654751E+13  1.4669204626E+00  4.1387065114E+00
  2.3448654751E+13  1.5839822262E+00  4.5826149831E+00
  2.3448654751E+13  1.7103856391E+00  5.1059599217E+00
  2.3448654751E+13  1.8468761745E+00  5.7246896701E+00
  2.3448654751E+13  1.9942587952E+00  6.4582209343E+00
  2.3448654751E+13  2.1534027008E+00  7.3302383566E+00
  2.3448654751E+13  2.3252464539E+00  8.3696894971E+00
  2.3448654751E+13  2.5108035155E+00  9.6120217096E+00
  2.3448654751E+13  2.7111682218E+00  1.1100722612E+01
  2.3448654751E+13  2.9275222379E+00  1.2889241649E+01
  2.3448654751E+13  3.1611415273E+00  1.5043391131E+01
  2.3448654751E+13  3.4134038766E+00  1.7644350131E+01
  2.3448654751E+13  3.6857970212E+00  2.0792427313E+01
  2.3448654751E+13  3.9799274192E+00  2.4611781296E+01
  2.3448654751E+13  4.2975297259E+00  2.9256350257E+01
  2.3448654751E+13  4.6404770237E+00  3.4917310632E+01
  2.3448654751E+13  5.0107918691E+00  4.1832471758E+01
  2.3448654751E+13  5.4106582205E+00  5.0298124665E+01
  2.3448654751E+13  5.8424343185E+00  6.0684005869E+01
  2.3448654751E+13  6.3086665938E+00  7.3452219832E+01
  2.3448654751E+13  6.8121046848E+00  8.9181198889E+01
  2.3448654751E+13  7.3557176540E+00  1.0859607873E+02
  2.3448654751E+13  7.9427114979E+00  1.3260725383E+02
  2.3448654751E+13  8.5765480550E+00  1.6235938773E+02
  2.3448654751E+13  9.2609654221E+00  1.9929378877E+02
  2.3448654751E+13  1.0000000000E+01  7.9827471183E+00
  3.0073802020E+13  5.0000000000E-03  1.2899310100E+00
  3.0073802020E+13  5.3990051491E-03  1.2902521412E+00
  3.0073802020E+13  5.8298513201E-03  1.2905991552E+00
  3.0073802020E+13  6.2950794591E-03  1.2909741599E+00
  3.0073802020E+13  6.7974332828E-03  1.2913794389E+00
  3.0073802020E+13  7.3398754590E-03  1.2918174660E+00
  3.0073802020E+13  7.9256050794E-03  1.2922909221E+00
  3.0073802020E+13  8.5580765267E-03  1.2928027134E+00
  3.0073802020E+13  9.2410198469E-03  1.2933559909E+00
  3.0073802020E+13  9.9784627473E-03  1.2939541729E+00
  3.0073802020E+13  1.0774754351E-02  1.2946009678E+00
  3.0073802020E+13  1.1634590844E-02  1.2953004012E+00
  3.0073802020E+13  1.2563043175E-02  1.2960568443E+00
  3.0073802020E+13  1.3565586958E-02  1.2968750454E+00
  3.0073802020E+13  1.4648134767E-02  1.2977601651E+00
  3.0073802020E+13  1.5817071007E-02  1.2987178146E+00
  3.0073802020E+13  1.7079289562E-02  1.2997540982E+00
  3.0073802020E+13  1.8442234458E-02  1.3008756603E+00
  3.0073802020E+13  1.9913943760E-02  1.3020897371E+00
  3.0073802020E+13  2.1503096980E-02  1.3034042148E+00
  3.0073802020E+13  2.3219066263E-02  1.3048276932E+00
  3.0073802020E+13  2.5071971662E-02  1.3063695568E+00
  3.0073802020E+13  2.7072740821E-02  1.3080400545E+00
  3.0073802020E+13  2.9233173419E-02  1.3098503875E+00
  3.0073802020E+13  3.1566010763E-02  1.3118128088E+00
  3.0073802020E+13  3.4085010929E-02  1.3139407332E+00
  3.0073802020E+13  3.6805029903E-02  1.3162488617E+00
  3.0073802020E+13  3.9742109192E-02  1.3187533208E+00
  3.0073802020E+13  4.2913570433E-02  1.3214718191E+00
  3.0073802020E+13  4.6338117547E-02  1.3244238244E+00
  3.0073802020E+13  5.0035947047E-02  1.3276307630E+00
  3.0073802020E+13  5.4028867150E-02  1.3311162461E+00
  3.0073802020E+13  5.8340426388E-02  1.3349063255E+00
  3.0073802020E+13  6.2996052495E-02  1.3390297851E+00
  3.0073802020E+13  6.8023202359E-02  1.3435184718E+00
  3.0073802020E+13  7.3451523959E-02  1.3484076736E+00
  3.0073802020E+13  7.9313031213E-02  1.3537365513E+00
  3.0073802020E+13  8.5642292783E-02  1.3595486332E+00
  3.0073802020E+13  9.2476635943E-02  1.3658923825E+00
  3.0073802020E+13  9.9856366727E-02  1.3728218507E+00
  3.0073802020E+13  1.0782500763E-01  1.3803974297E+00
  3.0073802020E+13  1.1642955428E-01  1.3886867204E+00
  3.0073802020E+13  1.2572075261E-01  1.3977655385E+00
  3.0073802020E+13  1.3575339814E-01  1.4077190817E+00
  3.0073802020E+13  1.4658665911E-01  1.4186432845E+00
  3.0073802020E+13  1.5828442547E-01  1.4306463969E+00
  3.0073802020E+13  1.7091568562E-01  1.4438508273E+00
  3.0073802020E+13  1.8455493335E-01  1.4583953014E+00
  3.0073802020E+13  1.9928260709E-01  1.4744373958E+00
  3.0073802020E+13  2.1518556436E-01  1.4921565126E+00
  3.0073802020E+13  2.3235759400E-01  1.5117573846E+00
  3.0073802020E+13  2.5089996929E-01  1.5334742198E+00
  3.0073802020E+13  2.7092204523E-01  1.5575755987E+00
  3.0073802020E+13  2.9254190344E-01  1.5843702733E+00
  3.0073802020E+13  3.1588704860E-01  1.6142140454E+00
  3.0073802020E+13  3.4109516039E-01  1.6475179988E+00
  3.0073802020E+13  3.6831490545E-01  1.6847583134E+00
  3.0073802020E+13  3.9770681421E-01  1.7264880095E+00
  3.0073802020E+13  4.2944422755E-01  1.7733509749E+00
  3.0073802020E+13  4.6371431916E-01  1.8260987226E+00
  3.0073802020E+13  5.0071919938E-01  1.8856107115E+00
